userWallet,total_borrow_usd,total_deposit_usd,total_redeem_usd,total_repay_usd,repay_ratio,deposit,borrow,repay,redeemunderlying,action_types_used,tx_count,repay_delay_days,days_active,unique_assets,asset_mismatch,credit_score,score_class
0x0356ece0b66df94ba8448075d0aa26453dd406cc,3596.724439972132,4249.263870647569,217.15824679400384,1349.7589271576282,0.3752744892427974,25,16,4,3,4,48,31.0,74,8,True,750,Moderate
0x0356f20234bc49395be12b077d81d8565a1c1527,0.0,9469.323012544015,9469.323529708565,0.0,0.0,1,0,0,1,2,2,0.0,0,1,0,780,Moderate
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,0.0,233.81426162842067,252.82767916234968,0.0,0.0,2,0,0,3,2,5,0.0,9,2,0,800,Strong
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,0.671508862588423,1.0474512617617309,0.0,0.0,0.0,1,3,0,0,2,4,-1.0,22,2,True,450,Weak
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,0.0,2.1900245930385185,0.0,0.0,0.0,3,0,0,0,1,3,0.0,10,1,0,780,Moderate
0x0357c980e66e6ef343a35715138b7670b0ae74c5,82843.74961836933,476568.65232270426,817826.1407510801,57666.419099011706,0.6960865408031346,26,9,3,17,4,55,9.0,100,6,False,950,Prime (AAA)
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,0.0,141180.6224982121,304222.2537524315,0.0,0.0,3,0,0,10,2,13,0.0,28,4,0,800,Strong
0x0357ee511a77d1981d2d79e076f9608be771c85b,86264.37754916561,148882.298208433,95646.32515439455,86265.24329308947,1.0000100359377586,34,22,7,14,4,77,9.0,107,5,False,1000,Prime (AAA)
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,0.0,130.88522769123142,0.0,0.0,0.0,9,0,0,0,1,9,0.0,38,2,0,780,Moderate
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,310.13514373133836,1114.9092366418438,222.60427755740133,310.2457215618399,1.0003565472431506,6,2,3,1,4,12,0.0,12,4,False,1000,Prime (AAA)
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,0.0,0.011636673670938473,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x035a38a537384f981b611cc598f9f36cdc3542dc,100.36328743361771,535.2073444032005,0.0,100.27231161244443,0.9990935348622029,1,1,1,0,3,3,1.0,2,2,False,1000,Prime (AAA)
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,0.0,173.0766414118024,121.17779991481396,0.0,0.0,3,0,0,2,2,5,0.0,8,2,0,800,Strong
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,0.0,4.635387006325993,0.0,0.0,0.0,4,0,0,0,1,4,0.0,4,2,0,760,Moderate
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,0.0,0.1734266479297426,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,65.3001171550001,402.2311585322424,201.1155858059796,65.0002819166756,0.9954083506831575,2,1,1,1,4,5,0.0,0,2,False,1000,Prime (AAA)
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,11974.991235092133,15213.817675672708,15050.968869382486,12077.504763457098,1.008560634939302,3,5,6,1,4,15,68.0,68,4,False,1000,Prime (AAA)
0x035b32173c6beca69608dc1b5740bfec727c5d82,522725.54766998347,707139.2872276767,893884.3114521513,526473.8695353046,1.007170726363058,21,13,8,15,4,57,19.0,19,2,False,1000,Prime (AAA)
0x035bc96201666333294c5a04395bb3618a2b6a11,1370.6866639334255,3638.2360022055723,1825.2440070935947,1250.5750210939218,0.9123711888355124,24,16,9,14,4,63,2.0,80,7,True,900,Prime (AAA)
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,190059.40937238908,287354.99617961486,392738.5934314208,89133.89212410907,0.46897910720887476,65,28,9,35,4,137,59.0,125,7,False,800,Strong
0x035da46acd8cf44725c6541d688260e2a8d5cc10,0.0,1.0261575328924053,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,84.76239155771832,525.1131836117654,40.10389584801036,84.84200812573559,1.0009392911945276,3,2,2,1,4,8,0.0,13,2,False,1000,Prime (AAA)
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,0.0,1.1112046807465286,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x035e72ef297547349d8ce3573ebb8e10dc639816,8344259.394049276,10341704.058305638,10447631.844432434,8426415.641685259,1.009845840566099,20,9,6,11,4,46,1.0,48,5,True,1000,Prime (AAA)
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,0.0,9.19684687927738,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,0.0,0.0,2703.7584272995814,0.0,0.0,0,0,0,5,1,5,0.0,0,3,0,760,Moderate
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,400.2769278366191,1114.6857737875473,765.7598158313398,200.4834533120493,0.500861876790162,3,1,2,3,4,9,21.0,21,3,False,920,Prime (AAA)
0x035f54740a2b26337ef50b85786c2e246dbbaba4,0.0,69.12703339850852,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,0.0,0.17403328642593024,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,11963.277439193778,19997.431731663943,114409.51417029885,5978.208069616794,0.4997132349393774,10,2,1,13,4,26,5.0,113,6,False,850,Strong
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,2570.1825001299,5750.515295600384,0.0,0.0,0.0,5,4,0,0,2,9,-1.0,0,2,True,430,Weak
0x03607361b844e659f4e8846af200074e219513e2,282.74770952843113,820.2568872495294,0.0,220.64246239452817,0.780351015972923,10,9,5,0,3,24,30.0,83,4,True,880,Strong
0x0360b9acda197703cb3040715c75659c38f13cf7,0.0,2008.106435501463,0.0,0.0,0.0,3,0,0,0,1,3,0.0,21,1,0,780,Moderate
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,0.0,1.8360283640541515,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036161ee78969e00d3ea480f2139357fd77247ac,125521.67528809652,128250.81570449253,225834.69043327853,114599.77694766177,0.9129879495683364,14,15,11,12,4,52,1.0,59,6,False,920,Prime (AAA)
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,0.0,1.51358263046448,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03630da783ae465b0afb812f7bc6374d677b0829,1855.0681281419738,2398.308175083526,937.9152919627845,1991.6063997822523,1.0736028340786785,9,6,8,1,4,24,12.0,59,4,False,1000,Prime (AAA)
0x036328c52eccfc46d348e2a27da72ae48e00852d,0.0,1.0094332419180483,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036345b8465096ac474b07e08b6117d8134ef847,0.0,3.2687567248149847,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0363839d89014a84d63a029b6c5d540344453b64,0.004634855014620189,0.01992987656286681,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,0.0,104.24798707288971,101.4913851635449,0.0,0.0,3,0,0,1,2,4,0.0,86,3,0,830,Strong
0x0365ad837b20583a235b652cfce03987561c9948,620.98000109405,2076.3508706067755,334.62296354691046,71.16568354223514,0.11460221491328963,38,9,1,5,4,53,46.0,66,6,True,750,Moderate
0x036631a163767ec4b518ba3c234185811f7d9827,0.0,0.0,1991.8295188316329,0.0,0.0,0,0,0,1,1,1,0.0,0,1,0,760,Moderate
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,1001.3998509667433,2588.7395343651588,1246.9054138789304,406.8610283499056,0.4062922797093741,19,3,1,3,4,26,20.0,33,6,False,820,Strong
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,0.0,0.0,1011.5050424429108,0.0,0.0,0,0,0,1,1,1,0.0,0,1,0,760,Moderate
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,0.0,10486.649063060966,10486.649177576446,0.0,0.0,1,0,0,1,2,2,0.0,0,1,0,780,Moderate
0x036808e8efef543ac49c40a2b6d98f8f36798a91,4075751.6158053363,4087710.165706155,4145656.1509342953,2565994.493085172,0.6295757776638093,31,43,30,40,4,144,0.0,13,7,True,870,Strong
0x0368ca98437266a286e33042e6990dcde1450db3,0.0,0.19870575924468484,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03692b33a187d69661b0f5b1cd0244702c340fe5,0.0,1.3131206705965903,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036955e921822b666da7fb487370f7cbb115906e,0.0,1496.5731202086204,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,0.0,2.2521683489091147,0.0,0.0,0.0,2,0,0,0,1,2,0.0,4,1,0,760,Moderate
0x036962a84f8e3423918082c672d9ab18752c30c2,0.0,0.20299753235635415,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,252.16747297344597,2152.980243649289,845.1356474653646,38.73223052990231,0.1535972505620538,14,5,2,4,4,25,6.0,33,6,True,770,Moderate
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,3725.60604483599,4419.928852298091,2274.174335478664,1681.3873160226449,0.4513057193347622,57,32,15,16,4,120,12.0,76,7,False,850,Strong
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,0.0,9.73778086602723,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036ac8829034821015a1181efb8f8e4357af3df6,0.0009998145757458103,0.018356429693170032,0.0,0.0,0.0,2,1,0,0,2,3,-1.0,0,3,True,430,Weak
0x036baa2d91ee84b680177acbc391d554170f1ab6,0.0,1.0182429614739998,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,0.0,1.4719653892649862,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,0.0,1.3903009244531708,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,0.0,1.101379396549388,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,0.0,0.0,1015.2483091515951,0.0,0.0,0,0,0,4,1,4,0.0,14,2,0,780,Moderate
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,893.5951021585016,2891.6397939710296,2891.6397939710296,893.5951021585016,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x036dbbd11bf2958377e459cb75fec9bb9944785a,435.9396747160274,2887.5281760568164,2854.490094703241,380.64091565631475,0.8731504328076254,22,3,3,19,4,47,0.0,110,8,True,900,Prime (AAA)
0x036dce7f98c0a17da43db21d522969ea009fd301,0.0,9687.02861794982,9685.842535514344,0.0,0.0,2,0,0,1,2,3,0.0,24,2,0,800,Strong
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,0.0,16327.574916754775,21484.820294345063,0.0,0.0,6,0,0,6,2,12,0.0,3,3,0,780,Moderate
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,0.0,1.2689317132642022,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,0.0,53313.89454266318,1997.8528466720213,0.0,0.0,3,0,0,1,2,4,0.0,40,4,0,800,Strong
0x036fcf32222c17667b562b427acb2bcd737a0db9,693.9192093296438,4021.723115804084,4021.723115804084,693.9192093296438,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x037036f81ead07dc3f749e53c24d65d90247eb1d,0.0,1.3220924064220225,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,0.0,10.034946263460178,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,0.0,0.1609790160757049,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03709bd13f446ef4408347011cf3c0b457d848fa,0.0,1.0377616148750706,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0371229099726879e47c045aca027e0a27d3c5d1,1989.6447683195693,10270.318240924327,0.0,496.8155693677186,0.2497006386659279,4,2,1,0,3,7,64.0,68,3,False,780,Moderate
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,0.004979185652434623,0.04457365583719306,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,0.0,1.5789672672068862,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03725920246c11418ebdd11ffbb1661467616f81,0.0,4.973320223487693,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03725af1b7357c622c2a91a28df41d8217941180,0.01408902489160932,0.0704451244580466,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x03733ca219c6418adba6f120daca918eb3f67738,22157.110131735706,53003.88666017281,0.0,10464.225438672296,0.47227392816377933,22,18,9,0,3,49,6.0,29,5,True,750,Moderate
0x037343879ca2c1d0078038549ee042046f32243f,61325.301636820994,100150.06921809251,0.0,7765.061163050232,0.12662083929136236,10,7,2,0,3,19,4.0,4,2,True,730,Moderate
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,14149.911296227927,33394.03817870509,2927.2162443815328,2431.6279610033253,0.17184757629198333,18,14,2,3,4,37,24.0,74,5,False,850,Strong
0x03750b3599a04179ea939217a8fc0be522bbe0d8,0.0,0.0,508.05842903571045,0.0,0.0,0,0,0,1,1,1,0.0,0,1,0,760,Moderate
0x037582877a10e01ed2d34b2587b385b0bb44d675,0.0,1.1872083148804038,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,0.0,6419.7479799884895,6633.996972398558,0.0,0.0,1,0,0,2,2,3,0.0,54,1,0,800,Strong
0x0375dafe356324fa45e5993855508b6204279d9e,0.0,1.0329023094821386,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03761263846e6a598e667e6a573ed86fabff8953,2539.9924728640012,7108.289131382283,7108.289131382283,2539.9924728640012,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x03781270005438697bdd9296f9d96a209f8af93b,0.0,1.7750242986900782,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x037949068f0cff6d57d7253398e60577ccd86dd3,301.1849159117786,3296.4111332310044,2522.276909385728,303.2292815529165,1.0067877424569853,5,1,1,4,4,11,6.0,57,5,False,1000,Prime (AAA)
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,1501.1473526358006,4174.24272391379,7682.575929488952,1502.057651674034,1.0006064021873902,2,1,1,5,4,9,7.0,29,3,False,1000,Prime (AAA)
0x0379eec40a19d1a6c23bf323128bea4188985014,0.0,0.09548485088645361,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x037a0f059374030dca53c918177a9d4f11c75347,0.0,1.0553021750708644,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x037a28da412268621439c31fd0d54dbb511d47b4,631.1901774293469,1671.6198655186809,1671.6198655186809,631.1901774293469,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x037a3079e857e383454fefbea892fde12a2e83fd,0.0,11297.21068648188,5461.872431324109,0.0,0.0,11,0,0,3,2,14,0.0,10,5,0,800,Strong
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,4247.951514155118,2785.073742727795,2816.519588824854,4260.22058379076,1.0028882320324888,2,3,4,3,4,12,0.0,6,3,False,1000,Prime (AAA)
0x037a9d27797eeb292588aab2861c95242a6ed0e3,0.0,1.6747928684386237,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,0.0,48382.023865253796,48235.325741923254,0.0,0.0,3,0,0,1,2,4,0.0,3,1,0,780,Moderate
0x037b392129f7ad2fac6787fefb35779df131856b,0.0,2.91642000700487,0.0,0.0,0.0,2,0,0,0,1,2,0.0,4,1,0,760,Moderate
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,0.0,1.0252591577042711,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x037bc5471ff04bff3170a1364d2201259c02b127,0.0,26048.580013766805,17246.08597738442,0.0,0.0,22,0,0,14,2,36,0.0,111,4,0,830,Strong
0x037bef2da33513cfb998e36894d073773d3285f8,3206432.0787278567,4118422.743443702,6261136.567331118,3637485.775424759,1.1344340644408477,26,20,18,28,4,92,2.0,74,5,True,1000,Prime (AAA)
0x037bf6a1e7b137f824f46313317e033ffeceb613,66107.50303340085,207842.32421380168,95908.9961039925,64206.69407583165,0.9712466986295214,94,22,31,25,4,172,3.0,111,7,False,1000,Prime (AAA)
0x037ca92482ddaae946133ea49e3578ac75bcbef1,0.0,416.65848476251165,417.0807336075609,0.0,0.0,2,0,0,2,2,4,0.0,18,2,0,800,Strong
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,6.43043961180184,26.457229606040258,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,128.3014639791815,654.9302507342707,0.0,0.0,0.0,6,3,0,0,2,9,-1.0,44,4,True,450,Weak
0x037dfd569defbc08ae28001159b4c49f6d006cff,0.0,2.03111313866342,0.0,0.0,0.0,2,0,0,0,1,2,0.0,6,1,0,760,Moderate
0x037e2847c769d20564502183f524f88baa06b389,0.0,0.7449938584881093,0.0,0.0,0.0,2,0,0,0,1,2,0.0,7,2,0,780,Moderate
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,360.11583930183485,787.645894060194,218.71267615666983,218.70710334625863,0.607324309228584,17,10,5,6,4,38,42.0,53,3,True,820,Strong
0x037e908997841df68afb48eb1c9a6e441310abf5,242.26830377545565,5.379300641423977,450.49195476394027,484.0831884747742,1.998128442437285,1,1,3,4,4,9,0.0,3,2,False,1000,Prime (AAA)
0x037ef353b228e621872f569be0b0f876e6b78dd6,0.0,0.9847911166735682,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,0.0,0.0,2145764.2116893963,0.0,0.0,0,0,0,2,1,2,0.0,5,1,0,760,Moderate
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,0.0,2.0738962099421183,0.0,0.0,0.0,2,0,0,0,1,2,0.0,13,1,0,780,Moderate
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,1155.7238225559497,2978.9460119813066,439.3670118323377,419.46902332951186,0.3629491883292948,18,10,2,2,4,32,2.0,76,4,True,800,Strong
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,0.0,9.904269857683758,9.904270053943565,0.0,0.0,1,0,0,1,2,2,0.0,0,1,0,780,Moderate
0x0381d12b94af184aedfc27d326624b70c65fc7b4,0.0,0.20868080914649725,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03827daa642b7e409e4d08fb34836c22d0a3556b,1085.2323283922346,2125.4458417487294,867.5015247092122,624.6102614239248,0.5755544182408215,80,34,49,52,4,215,0.0,81,7,True,900,Prime (AAA)
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,7906.946154007787,12927.310186267423,4354.454214420911,3625.221935017321,0.45848572437537183,7,14,1,6,4,28,23.0,124,3,True,800,Strong
0x03845ccfb1173f4810dab66664ce61564fd91ad1,0.0,1.1063997367924017,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,1.5808035411565675,2.749528745876478,0.0,0.30447644450022987,0.1926086553914631,4,4,1,0,3,9,0.0,67,2,True,780,Moderate
0x0384f296396564cdd310bb398e1dc8a98fb3b137,9682.961881041769,12179.274890105073,12200.883823300404,9702.703722179771,1.0020388225607553,2,1,1,2,4,6,7.0,7,1,False,1000,Prime (AAA)
0x03851f30cc29d86ee87a492f037b16642838a357,81260.5725922847,101759.29606486869,104754.08594832422,83666.2220996004,1.0296041417205581,43,33,10,12,4,98,6.0,67,7,True,1000,Prime (AAA)
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,0.0,1.1030669655335508,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0385d3a3ca20ddd25bfb20742fdcfc3ddbfb0c59,0.0,0.0,23.993170318419825,0.0,0.0,0,0,0,1,1,1,0.0,0,1,0,760,Moderate
0x03867a6c590972095f2c82dedede42a62f46952a,13853.984997906366,246447.17610651982,152787.64400756464,9998.78181535668,0.7217260461064243,50,6,1,18,4,75,16.0,88,4,True,900,Prime (AAA)
0x03873505d18421366d0fa6f27f49694d80dc1fbd,0.0,1.5082613757377343,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0387de98476d2ca45d092ee0cf7af798be4660a1,0.0,8.024359625088469,8.035088735038773,0.0,0.0,2,0,0,1,2,3,0.0,0,1,0,780,Moderate
0x03886228bb749eeba43426d2d6b70eba472f4876,483.9085494257326,3866.506098489947,1097.3947465276788,0.0,0.0,23,4,0,6,3,33,-1.0,79,4,True,480,Weak
0x0388efdfbd5f519f6c63319b5710d5231dd64868,3208.2445696250957,11936.925165944574,0.0,1261.5410859040283,0.39321849021362093,7,2,1,0,3,10,35.0,72,3,False,780,Moderate
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,0.1136523793834397,2.847016100837453,0.0,0.0,0.0,4,1,0,0,2,5,-1.0,32,2,True,450,Weak
0x038a122489ebd2bf9968e02d1203258b49e4832e,128.7558158720002,321.8085732140005,0.0,0.0,0.0,2,2,0,0,2,4,-1.0,0,2,True,430,Weak
0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,0.0,0.0,23885.106498343353,0.0,0.0,0,0,0,3,1,3,0.0,0,3,0,760,Moderate
0x038b15767ebe38fc2002b8c597ec9054021dcf7c,225697.55398802177,98826.99206255397,68026.8909426988,194541.74391906144,0.8619576972880537,13,12,14,12,4,51,0.0,49,7,True,870,Strong
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,0.0,1.6257912468045599,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x038c266d54f2a143b8604343bcaf28caba4e8939,808.5873057505522,1614.105267368338,3637.0428848561905,751.5369788789908,0.9294444440744641,6,6,4,13,4,29,10.0,79,4,True,900,Prime (AAA)
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,8401.141626012093,29452.723947782997,8412.179737443248,8462.002040087116,1.007244302832199,22,8,12,5,4,47,6.0,106,8,False,1000,Prime (AAA)
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,49231.431471530515,94808.67979445099,86601.8106850348,46534.76249880232,0.9452246483166427,9,4,5,6,4,24,37.0,38,4,False,870,Strong
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,966.0276747042032,7039.3490736857075,2477.2027088983477,965.2358249764291,0.9991803032682096,8,4,3,3,4,18,3.0,9,4,False,1000,Prime (AAA)
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,780.5205247682134,2000.420830008202,4766.005034215756,780.2149040525442,0.9996084398731732,6,2,5,12,4,25,0.0,7,3,False,1000,Prime (AAA)
0x038f3ac9acc74b7918d9903d4429d36e57fb1fdb,0.0,1.2282290752389708,0.0,0.0,0.0,2,0,0,0,1,2,0.0,12,1,0,780,Moderate
0x038f41dd54f67016088bfceb81841cc1c51a159f,0.0,0.18435311985837638,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x038fbb17eff0c348725c45e1109ef29041250d1d,0.0,10985.023581862051,10985.023681999002,0.0,0.0,1,0,0,1,2,2,0.0,0,1,0,780,Moderate
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,499087.0774270571,483629.64891454775,174314.13455710805,396765.8033632943,0.7949831228024186,5,10,16,2,4,33,1.0,60,4,False,920,Prime (AAA)
0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,0.0,1.1386880362362828,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03917b0fc420092b18dcb24e719f44600211eb45,199.97883649219355,3350.6488901528223,964.4886699260694,202.51361626723153,1.012675240137908,8,1,1,4,4,14,66.0,70,5,False,1000,Prime (AAA)
0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,83825.22469824165,89598.6474120781,89761.51923800995,83932.20608680157,1.0012762433855087,18,12,12,16,4,58,2.0,51,4,False,1000,Prime (AAA)
0x03925f072fd69b9427b3be238a41d70a946811d9,0.0,1.1082679263914847,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,0.0,1.2707578825515946,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,66664.59009594232,138950.22697943024,11415.7,21265.383762486115,0.3189906925382937,4,5,3,1,4,13,24.0,24,2,True,770,Moderate
0x0392ea959f551f01d432e1fa26110ef69d55e4c1,27542.693608196198,38157.08968184423,11970.524919169642,6484.763202179353,0.23544404532204533,23,9,8,12,4,52,0.0,84,4,False,850,Strong
0x03933112dd553026128ee4b55831764c39aa1ad8,0.0,39.03106789741158,0.0,0.0,0.0,5,0,0,0,1,5,0.0,32,3,0,780,Moderate
0x03936ba0a4fe117eb026e65b89661438017a07a3,0.0,1.0200515782651722,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03936fad73cfd65a108318d917a7d00af8f2b16d,0.0,0.0007113830399864326,0.0,0.0,0.0,71,0,0,0,1,71,0.0,22,3,0,780,Moderate
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,0.0,1910.7770508715441,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x03939fefccb572f0279e788a71f5ad34a82a4379,0.0,2.053860701046137,0.0,0.0,0.0,2,0,0,0,1,2,0.0,6,1,0,760,Moderate
0x0395183e0c76a1138913ce3df272ffc747f37237,0.0,1.7277949394760047e-05,0.0,0.0,0.0,2,0,0,0,1,2,0.0,4,1,0,760,Moderate
0x03951f5c12a3b8c7fa09e115024d376077b17720,0.003953539031607055,0.018493637701002864,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
